E_z,New E_z,Grouping_error,Element_ID,E_z after Grouping,Amount of Elements in Group
1235.3717541100004,1455.196971307969,219.82521719796864,8103,,
1235.25194374,1455.196971307969,219.9450275679692,14456,,
1235.2225284500003,1455.196971307969,219.97444285796882,22629,,
1235.2172358600003,1455.196971307969,219.97973544796878,19509,,
1235.20546078,1455.196971307969,219.991510527969,9597,,
1235.1763114100002,1455.196971307969,220.02065989796893,18369,,
1235.1714748200002,1455.196971307969,220.0254964879689,17159,,
1235.1648315200002,1455.196971307969,220.03213978796884,2385,,
1235.12688727,1455.196971307969,220.07008403796908,14198,,
1235.11839888,1455.196971307969,220.078572427969,17821,,
1234.5934913799997,1455.196971307969,220.60347992796937,18228,,
1234.3261228499998,1455.196971307969,220.87084845796926,13927,,
1233.61767968,1455.196971307969,221.57929162796904,19163,,
1233.53016662,1455.196971307969,221.66680468796903,17186,,
1233.4921882200001,1455.196971307969,221.70478308796896,18195,,
1233.45567388,1455.196971307969,221.74129742796913,22469,,
1233.3338233,1455.196971307969,221.86314800796913,15417,,
1233.23564759,1455.196971307969,221.96132371796898,18686,,
1233.20312681,1455.196971307969,221.99384449796912,18479,,
1233.06813223,1455.196971307969,222.12883907796913,17492,,
1232.8837606,1455.196971307969,222.31321070796912,9054,,
1232.2440752700004,1455.196971307969,222.95289603796869,19193,,
1232.12685058,1455.196971307969,223.07012072796897,18392,,
1231.9670318000003,1455.196971307969,223.22993950796877,20251,,
1231.9578633399997,1455.196971307969,223.2391079679694,19272,,
1231.60209072,1455.196971307969,223.5948805879691,14566,,
1231.4338148599998,1455.196971307969,223.76315644796932,18501,,
1231.28342523,1455.196971307969,223.91354607796916,998,,
1231.1189482300006,1455.196971307969,224.0780230779685,15109,,
1230.51451333,1455.196971307969,224.68245797796908,21236,,
1230.30861922,1455.196971307969,224.888352087969,18888,,
1230.20053472,1455.196971307969,224.99643658796913,19595,,
1230.0493226100002,1455.196971307969,225.14764869796886,17325,,
1230.04734212,1455.196971307969,225.14962918796914,21394,,
1229.9747545899997,1455.196971307969,225.22221671796933,392,,
1229.7484484999998,1455.196971307969,225.4485228079693,2971,,
1229.7412733000006,1455.196971307969,225.45569800796852,561,,
1229.5888068000002,1455.196971307969,225.60816450796892,21644,,
1229.23242012,1455.196971307969,225.96455118796916,18762,,
1228.8965867300003,1455.196971307969,226.30038457796877,11098,,
1228.7448171000003,1455.196971307969,226.45215420796876,10451,,
1228.56684514,1455.196971307969,226.63012616796914,18194,,
1228.34332105,1455.196971307969,226.8536502579691,11530,,
1227.8998857599997,1455.196971307969,227.29708554796935,16939,,
1227.72343407,1455.196971307969,227.47353723796914,22360,,
1227.26208581,1455.196971307969,227.93488549796916,7763,,
1226.95582851,1455.196971307969,228.24114279796913,4095,,
1226.9214709400005,1455.196971307969,228.27550036796856,11671,,
1226.8883048,1455.196971307969,228.30866650796906,14847,,
1226.2497691700003,1455.196971307969,228.94720213796882,16261,,
1226.22057911,1455.196971307969,228.97639219796906,18047,,
1226.1743009100003,1455.196971307969,229.0226703979688,22526,,
1226.14508633,1455.196971307969,229.05188497796917,20100,,
1226.0298619700004,1455.196971307969,229.16710933796867,18341,,
1225.99422582,1455.196971307969,229.20274548796897,21176,,
1225.9375765100003,1455.196971307969,229.25939479796875,20856,,
1225.8945014500002,1455.196971307969,229.30246985796884,21590,,
1225.73709399,1455.196971307969,229.45987731796913,7010,,
1224.9806946900003,1455.196971307969,230.2162766179688,417,,
1224.88260675,1455.196971307969,230.31436455796916,8879,,
1224.63751898,1455.196971307969,230.55945232796898,20252,,
1224.44652335,1455.196971307969,230.75044795796907,14651,,
1224.4320120600003,1455.196971307969,230.76495924796882,17078,,
1224.0759792900003,1455.196971307969,231.12099201796877,12836,,
1223.01368432,1455.196971307969,232.18328698796904,19298,,
1222.8622614200003,1455.196971307969,232.33470988796876,16608,,
1222.6804520800001,1455.196971307969,232.51651922796896,7745,,
1222.54613142,1455.196971307969,232.65083988796914,6981,,
1222.3952897400004,1455.196971307969,232.80168156796867,20669,,
1222.0841717500002,1455.196971307969,233.11279955796886,15931,,
1221.6625917700003,1455.196971307969,233.5343795379688,8584,,
1221.30463004,1455.196971307969,233.8923412679692,20699,,
1221.2181904900003,1455.196971307969,233.97878081796875,17752,,
1221.13742893,1455.196971307969,234.05954237796914,3764,,
1220.4123796100002,1455.196971307969,234.78459169796884,12331,,
1220.33815898,1455.196971307969,234.8588123279692,2903,,
1220.27821295,1455.196971307969,234.91875835796918,6372,,
1220.12062804,1455.196971307969,235.07634326796915,9008,,
1220.0179385700003,1455.196971307969,235.17903273796878,8504,,
1220.00813881,1455.196971307969,235.1888324979691,21278,,
1218.85111169,1455.196971307969,236.34585961796915,21287,,
1218.78932699,1455.196971307969,236.40764431796902,15574,,
1218.71646601,1455.196971307969,236.4805052979691,19869,,
1218.36075268,1455.196971307969,236.83621862796917,9555,,
1218.3411801599998,1455.196971307969,236.85579114796928,19263,,
1218.30873941,1455.196971307969,236.88823189796904,8159,,
1218.27622323,1455.196971307969,236.92074807796917,19025,,
1218.1862263000003,1455.196971307969,237.0107450079688,12937,,
1217.78625038,1455.196971307969,237.41072092796912,20690,,
1217.5818580300001,1455.196971307969,237.61511327796893,17008,,
1217.3483895700003,1455.196971307969,237.84858173796874,4041,,
1217.28606187,1455.196971307969,237.91090943796917,22378,,
1217.2199447000003,1455.196971307969,237.9770266079688,20811,,
1217.2064245100005,1455.196971307969,237.9905467979686,22499,,
1216.88223696,1455.196971307969,238.31473434796908,17547,,
1216.85906531,1455.196971307969,238.33790599796907,17568,,
1216.54431745,1455.196971307969,238.65265385796897,11310,,
1216.38845914,1455.196971307969,238.80851216796918,3052,,
1216.3711787100003,1455.196971307969,238.82579259796876,8888,,
1216.2255650200002,1455.196971307969,238.97140628796888,16620,,
1216.1674473,1455.196971307969,239.02952400796903,2386,,
1215.99761814,1455.196971307969,239.1993531679691,18138,,
1215.76667407,1455.196971307969,239.43029723796917,21134,,
1215.68742813,1455.196971307969,239.50954317796914,20888,,
1215.4975622900004,1455.196971307969,239.69940901796872,13849,,
1215.13205119,1455.196971307969,240.064920117969,22331,,
1215.0624549399997,1455.196971307969,240.13451636796935,17501,,
1214.7763692300002,1455.196971307969,240.42060207796885,12975,,
1214.6921101600003,1455.196971307969,240.50486114796877,17711,,
1214.65456736,1455.196971307969,240.54240394796898,3956,,
1214.50634579,1455.196971307969,240.690625517969,20942,,
1214.2671547700002,1455.196971307969,240.92981653796892,6528,,
1214.09091208,1455.196971307969,241.10605922796913,18782,,
1213.71530682,1455.196971307969,241.48166448796906,9818,,
1213.7055057500002,1455.196971307969,241.49146555796892,8505,,
1213.6717939899997,1455.196971307969,241.52517731796934,15897,,
1212.8525514900002,1455.196971307969,242.34441981796886,15101,,
1212.73477114,1455.196971307969,242.46220016796906,13643,,
1212.7096369899998,1455.196971307969,242.48733431796927,3061,,
1212.53524473,1455.196971307969,242.66172657796915,18869,,
1212.2935372900004,1455.196971307969,242.90343401796872,4573,,
1212.2433986599995,1455.196971307969,242.95357264796962,4957,,
1212.06747092,1455.196971307969,243.12950038796907,20327,,
1211.86544815,1455.196971307969,243.33152315796906,8457,,
1211.82550096,1455.196971307969,243.37147034796908,15084,,
1211.67046293,1455.196971307969,243.5265083779691,14392,,
1211.08690443,1455.196971307969,244.11006687796907,20523,,
1210.75627619,1455.196971307969,244.44069511796897,3823,,
1210.46497459,965.3677822398844,245.09719235011573,21698,,
1210.12108425,965.3677822398844,244.7533020101156,18206,,
1210.04804593,965.3677822398844,244.68026369011557,15212,,
1209.79866831,965.3677822398844,244.43088607011566,15144,,
1209.7602259000003,965.3677822398844,244.39244366011587,17434,,
1209.3058528600004,965.3677822398844,243.93807062011604,19454,,
1209.21439467,965.3677822398844,243.84661243011567,14868,,
1209.0449035500003,965.3677822398844,243.67712131011592,16048,,
1208.47447981,965.3677822398844,243.10669757011567,21464,,
1208.18867309,965.3677822398844,242.8208908501157,17791,,
1208.1797135800002,965.3677822398844,242.81193134011585,20711,,
1208.09536629,965.3677822398844,242.72758405011552,19891,,
1208.0889377100002,965.3677822398844,242.72115547011583,16989,,
1207.1300487,965.3677822398844,241.7622664601157,9257,,
1207.0802032000004,965.3677822398844,241.712420960116,12769,,
1206.29189256,965.3677822398844,240.92411032011557,18091,,
1206.10952983,965.3677822398844,240.74174759011555,3081,,
1205.29888889,965.3677822398844,239.93110665011557,14169,,
1204.9780427100002,965.3677822398844,239.6102604701158,9817,,
1204.9280407500003,965.3677822398844,239.5602585101159,18644,,
1204.8526329999997,965.3677822398844,239.48485076011536,19261,,
1204.80283024,965.3677822398844,239.43504800011567,5372,,
1204.7582161700002,965.3677822398844,239.39043393011582,21916,,
1204.6850571600005,965.3677822398844,239.31727492011612,18211,,
1204.5486079,965.3677822398844,239.1808256601156,17043,,
1204.5233032,965.3677822398844,239.15552096011572,20005,,
1204.4690550500002,965.3677822398844,239.1012728101158,15750,,
1204.40596952,965.3677822398844,239.03818728011572,9797,,
1204.36191362,965.3677822398844,238.99413138011562,17280,,
1204.1007117900003,965.3677822398844,238.73292955011595,21300,,
1204.0708298700004,965.3677822398844,238.70304763011598,18628,,
1203.9233284600002,965.3677822398844,238.55554622011584,9447,,
1203.87574091,965.3677822398844,238.50795867011573,18257,,
1203.79461982,965.3677822398844,238.4268375801156,18000,,
1203.7539626,965.3677822398844,238.38618036011565,18420,,
1202.80527016,965.3677822398844,237.4374879201156,21552,,
1201.9501188500003,965.3677822398844,236.58233661011593,6476,,
1201.8269116600002,965.3677822398844,236.4591294201158,20644,,
1201.52386915,965.3677822398844,236.15608691011573,5153,,
1201.48818905,965.3677822398844,236.1204068101157,17147,,
1201.07499142,965.3677822398844,235.70720918011568,20672,,
1200.2103146299999,965.3677822398844,234.84253239011548,6454,,
1200.13041438,965.3677822398844,234.76263214011567,21186,,
1199.34954785,965.3677822398844,233.98176561011553,19680,,
1198.9116648900006,965.3677822398844,233.5438826501162,13716,,
1198.89724956,965.3677822398844,233.5294673201157,19126,,
1198.66249974,965.3677822398844,233.29471750011555,19804,,
1198.60622262,965.3677822398844,233.23844038011555,7199,,
1197.8855516300002,965.3677822398844,232.51776939011586,20140,,
1197.2459138,965.3677822398844,231.87813156011555,6419,,
1197.16109113,965.3677822398844,231.79330889011555,19411,,
1197.1467272900002,965.3677822398844,231.7789450501158,10709,,
1197.00239152,965.3677822398844,231.63460928011557,20297,,
1196.6894602600003,965.3677822398844,231.32167802011588,19959,,
1196.5682466300002,965.3677822398844,231.20046439011583,1476,,
1196.49568355,965.3677822398844,231.1279013101156,2589,,
1196.45063097,965.3677822398844,231.08284873011564,20116,,
1196.3266244,965.3677822398844,230.95884216011552,12568,,
1196.06864208,965.3677822398844,230.70085984011564,21324,,
1196.01241157,965.3677822398844,230.64462933011566,17001,,
1195.9750201,965.3677822398844,230.60723786011556,17011,,
1195.7074845700001,965.3677822398844,230.33970233011576,17022,,
1195.18545712,965.3677822398844,229.81767488011553,15322,,
1194.7022903100003,965.3677822398844,229.33450807011593,14182,,
1194.47523237,965.3677822398844,229.10745013011558,14274,,
1193.90313846,965.3677822398844,228.53535622011566,1571,,
1193.7364551400003,965.3677822398844,228.36867290011594,13804,,
1193.5765204400002,965.3677822398844,228.20873820011582,8559,,
1193.4289992,965.3677822398844,228.06121696011553,19706,,
1193.3253614700002,965.3677822398844,227.9575792301158,10639,,
1193.1385169100001,965.3677822398844,227.77073467011576,19752,,
1193.13547759,965.3677822398844,227.76769535011556,19366,,
1192.69863592,965.3677822398844,227.33085368011564,10865,,
1192.3496486399997,965.3677822398844,226.98186640011534,17207,,
1192.09176039,965.3677822398844,226.7239781501156,18991,,
1191.8270365400006,965.3677822398844,226.45925430011619,13963,,
1191.8069717699998,965.3677822398844,226.4391895301154,22169,,
1191.7056315300001,965.3677822398844,226.33784929011574,15263,,
1191.65779612,965.3677822398844,226.29001388011568,13684,,
1191.4781455800003,965.3677822398844,226.1103633401159,17012,,
1190.8572944600003,965.3677822398844,225.4895122201159,18292,,
1190.8197636500001,965.3677822398844,225.45198141011576,21319,,
1190.79994284,965.3677822398844,225.4321606001157,21384,,
1190.7172104700003,965.3677822398844,225.3494282301159,18642,,
1190.67815595,965.3677822398844,225.31037371011564,3476,,
1190.43166914,965.3677822398844,225.06388690011556,19083,,
1190.35889008,965.3677822398844,224.99110784011566,18627,,
1190.0938319299999,965.3677822398844,224.72604969011547,15848,,
1189.9504053500002,965.3677822398844,224.58262311011583,14268,,
1189.5998953,965.3677822398844,224.2321130601157,15506,,
1189.38442924,965.3677822398844,224.01664700011554,1846,,
1187.56314177,965.3677822398844,222.19535953011552,8532,,
1187.4908350799997,965.3677822398844,222.1230528401153,17348,,
1187.4507813,965.3677822398844,222.08299906011564,16303,,
1186.95425949,965.3677822398844,221.58647725011554,17973,,
1186.33213805,965.3677822398844,220.96435581011553,13357,,
1186.2524260200005,965.3677822398844,220.8846437801161,3788,,
1186.1816663900001,965.3677822398844,220.81388415011577,8503,,
1185.26013956,965.3677822398844,219.8923573201156,20378,,
1185.1706605100003,965.3677822398844,219.8028782701159,4134,,
1184.60286986,965.3677822398844,219.23508762011568,22093,,
1184.5617071200002,965.3677822398844,219.1939248801158,20611,,
1184.48525611,965.3677822398844,219.11747387011553,20402,,
1184.31336447,965.3677822398844,218.94558223011552,20066,,
1184.1635727200005,965.3677822398844,218.79579048011612,9918,,
1184.0949670500006,965.3677822398844,218.72718481011623,20238,,
1183.8090476,965.3677822398844,218.4412653601156,17901,,
1183.7259999900007,965.3677822398844,218.3582177501163,19660,,
1183.51975093,965.3677822398844,218.15196869011572,3706,,
1183.41217561,965.3677822398844,218.0443933701157,14097,,
1183.4072719000005,965.3677822398844,218.03948966011615,11526,,
1183.0960361500004,965.3677822398844,217.728253910116,19757,,
1183.0234853100003,965.3677822398844,217.65570307011592,14347,,
1182.9843866800002,965.3677822398844,217.6166044401158,18595,,
1182.4892002300003,965.3677822398844,217.1214179901159,21317,,
1182.16681103,965.3677822398844,216.79902879011559,16810,,
1182.1549313500002,965.3677822398844,216.78714911011582,21696,,
1182.0289292,965.3677822398844,216.66114696011562,8541,,
1181.8532317700003,965.3677822398844,216.48544953011594,18395,,
1181.81516704,965.3677822398844,216.44738480011563,17450,,
1181.73644312,965.3677822398844,216.36866088011573,5471,,
1180.5337591700002,965.3677822398844,215.1659769301158,20993,,
1180.3855267100002,965.3677822398844,215.01774447011587,20443,,
1180.3021122400003,965.3677822398844,214.9343300001159,9009,,
1180.1784751900002,965.3677822398844,214.81069295011582,122,,
1179.99979448,965.3677822398844,214.6320122401156,17675,,
1179.56009951,965.3677822398844,214.19231727011572,18492,,
1179.5414490200003,965.3677822398844,214.17366678011592,17853,,
1179.2912746700001,965.3677822398844,213.92349243011574,4110,,
1179.269019,965.3677822398844,213.9012367601157,20382,,
1178.9492486500003,965.3677822398844,213.58146641011592,18216,,
1178.91401707,965.3677822398844,213.54623483011562,16059,,
1178.50235416,965.3677822398844,213.13457192011572,20331,,
1178.1063696000003,965.3677822398844,212.73858736011596,19744,,
1178.09673072,965.3677822398844,212.72894848011572,17775,,
1178.0934429200004,965.3677822398844,212.725660680116,9698,,
1178.0927795799998,965.3677822398844,212.72499734011546,18460,,
1177.7564949300001,965.3677822398844,212.38871269011577,19740,,
1177.3078632200002,965.3677822398844,211.9400809801158,9172,,
1177.20145396,965.3677822398844,211.8336717201156,4649,,
1177.1467417,965.3677822398844,211.77895946011552,13070,,
1176.8915812799996,965.3677822398844,211.52379904011525,12438,,
1176.14340068,965.3677822398844,210.77561844011564,15185,,
1175.8027435900003,965.3677822398844,210.43496135011594,17781,,
1175.71457948,965.3677822398844,210.34679724011573,21064,,
1175.71001547,965.3677822398844,210.34223323011554,18098,,
1175.3481728300003,965.3677822398844,209.98039059011592,21208,,
1175.32674051,965.3677822398844,209.95895827011566,16217,,
1175.27823131,965.3677822398844,209.91044907011553,4264,,
1175.04559039,965.3677822398844,209.67780815011554,8992,,
1174.9949846400002,965.3677822398844,209.62720240011583,16487,,
1174.89865786,965.3677822398844,209.53087562011558,19143,,
1174.10879892,965.3677822398844,208.74101668011565,20619,,
1173.9881655400002,965.3677822398844,208.6203833001158,21610,,
1173.4808269400003,965.3677822398844,208.1130447001159,19262,,
1173.111759,965.3677822398844,207.74397676011552,5681,,
1173.0348199500002,965.3677822398844,207.66703771011578,6363,,
1172.9024577,965.3677822398844,207.53467546011564,20547,,
1172.66685043,965.3677822398844,207.2990681901157,21184,,
1172.4907288900001,965.3677822398844,207.12294665011575,14526,,
1172.4103317300003,965.3677822398844,207.0425494901159,13819,,
1172.3593882600003,965.3677822398844,206.9916060201159,18059,,
1171.56689099,965.3677822398844,206.19910875011567,2441,,
1171.2754178500002,965.3677822398844,205.9076356101158,9029,,
1171.26255079,965.3677822398844,205.8947685501156,16748,,
1171.02741431,965.3677822398844,205.65963207011566,20292,,
1170.1744470200001,965.3677822398844,204.80666478011574,20542,,
1170.16211303,965.3677822398844,204.79433079011562,19461,,
1170.1568959500003,965.3677822398844,204.78911371011588,5765,,
1170.1188150300002,965.3677822398844,204.7510327901158,7734,,
1169.7168369100002,965.3677822398844,204.34905467011583,12673,,
1169.59825248,965.3677822398844,204.23047024011555,2038,,
1169.2702326899998,965.3677822398844,203.90245045011545,17399,,
1169.04705035,965.3677822398844,203.6792681101157,8524,,
1169.0340538700002,965.3677822398844,203.66627163011583,9069,,
1168.9306778100001,965.3677822398844,203.56289557011576,3218,,
1168.8096158000003,965.3677822398844,203.44183356011592,3688,,
1168.79305781,965.3677822398844,203.42527557011556,16270,,
1168.3209727900005,965.3677822398844,202.95319055011612,18130,,
1167.5891913500002,965.3677822398844,202.22140911011581,11087,,
1167.5799815300002,965.3677822398844,202.2121992901158,9260,,
1167.1814464700003,965.3677822398844,201.81366423011593,13611,,
1167.12547664,965.3677822398844,201.7576944001156,16827,,
1166.66957383,965.3677822398844,201.3017915901156,17800,,
1166.24582358,965.3677822398844,200.8780413401156,4863,,
1165.72156387,965.3677822398844,200.35378163011558,22580,,
1165.48502575,965.3677822398844,200.1172435101156,14463,,
1165.46176874,965.3677822398844,200.09398650011565,22222,,
1165.44901426,965.3677822398844,200.08123202011564,17648,,
1165.4483499999997,965.3677822398844,200.0805677601153,9481,,
1165.38647809,965.3677822398844,200.0186958501157,21053,,
1165.2154481200002,965.3677822398844,199.84766588011587,19124,,
1165.20027921,965.3677822398844,199.83249697011559,20656,,
1165.14019927,965.3677822398844,199.77241703011566,10695,,
1165.09968021,965.3677822398844,199.7318979701157,11723,,
1165.0372876,965.3677822398844,199.66950536011552,18839,,
1165.02108888,965.3677822398844,199.6533066401156,20121,,
1164.7602567000001,965.3677822398844,199.39247446011575,22370,,
1164.74661858,965.3677822398844,199.37883634011553,20073,,
1164.74577469,965.3677822398844,199.37799245011558,688,,
1164.7121135200002,965.3677822398844,199.34433128011585,10768,,
1164.09514289,965.3677822398844,198.72736065011566,20796,,
1163.4919211700003,965.3677822398844,198.12413893011592,13498,,
1162.9914197100002,965.3677822398844,197.6236374701158,14298,,
1162.93072682,965.3677822398844,197.56294458011564,17403,,
1162.8111740200002,965.3677822398844,197.4433917801158,13009,,
1162.79935711,965.3677822398844,197.4315748701157,17517,,
1162.6261559800002,965.3677822398844,197.25837374011587,22372,,
1162.4783688000002,965.3677822398844,197.11058656011585,17512,,
1162.12427818,965.3677822398844,196.75649594011554,22481,,
1161.86706606,965.3677822398844,196.4992838201157,21297,,
1161.63390138,965.3677822398844,196.26611914011562,20758,,
1161.5991709499997,965.3677822398844,196.2313887101153,13291,,
1161.32046647,965.3677822398844,195.95268423011555,14322,,
1160.7261051500002,965.3677822398844,195.35832291011582,21211,,
1160.3667981400001,965.3677822398844,194.99901590011575,13171,,
1160.29456328,965.3677822398844,194.92678104011554,19734,,
1160.12276982,965.3677822398844,194.75498758011565,3098,,
1160.0391212799998,965.3677822398844,194.6713390401154,16670,,
1159.98873827,965.3677822398844,194.62095603011574,8934,,
1159.9552432800003,965.3677822398844,194.58746104011595,7340,,
1159.91130074,965.3677822398844,194.5435185001155,4449,,
1159.1423158600003,965.3677822398844,193.7745336201159,13978,,
1159.13370502,965.3677822398844,193.7659227801156,21492,,
1158.8403052600002,965.3677822398844,193.47252302011577,17655,,
1158.5516966700002,965.3677822398844,193.1839144301158,14853,,
1158.37695261,965.3677822398844,193.0091703701156,12300,,
1158.3539140000003,965.3677822398844,192.98613176011588,21662,,
1158.3466092100002,965.3677822398844,192.97882697011585,2569,,
1158.31572946,965.3677822398844,192.94794722011568,2182,,
1157.86042805,965.3677822398844,192.49264581011573,6614,,
1157.5830844000002,965.3677822398844,192.2153021601158,20830,,
1157.36257999,965.3677822398844,191.9947977501157,19339,,
1157.36202637,965.3677822398844,191.9942441301156,2093,,
1157.3170169,965.3677822398844,191.94923466011562,17209,,
1157.2680039500003,965.3677822398844,191.90022171011594,14981,,
1157.20122641,965.3677822398844,191.8334441701155,14807,,
1157.12893825,965.3677822398844,191.76115601011554,19881,,
1157.02960336,965.3677822398844,191.66182112011563,16481,,
1156.94585948,965.3677822398844,191.5780772401157,19089,,
1156.92896351,965.3677822398844,191.56118127011553,8764,,
1156.6222667299999,965.3677822398844,191.2544844901155,16864,,
1156.3751981600003,965.3677822398844,191.00741592011593,18519,,
1156.0538165900002,965.3677822398844,190.68603435011585,15573,,
1156.0223495600003,965.3677822398844,190.65456732011592,20001,,
1156.0079789700003,965.3677822398844,190.64019673011592,18866,,
1155.76128639,965.3677822398844,190.39350415011552,12032,,
1155.7385609100002,965.3677822398844,190.37077867011578,19179,,
1155.7382552600002,965.3677822398844,190.3704730201158,18864,,
1155.0123713200005,965.3677822398844,189.64458908011613,14838,,
1154.8966173300003,965.3677822398844,189.52883509011588,21966,,
1154.4571523900001,965.3677822398844,189.08937015011577,12094,,
1153.92335001,965.3677822398844,188.55556777011554,15083,,
1153.7821578600006,965.3677822398844,188.41437562011618,5033,,
1153.2950736500002,965.3677822398844,187.9272914101158,16850,,
1153.28268456,965.3677822398844,187.91490232011563,21462,,
1153.2113357800001,965.3677822398844,187.84355354011575,4544,,
1153.06248964,965.3677822398844,187.6947074001156,17212,,
1152.87867802,965.3677822398844,187.51089578011567,18026,,
1152.32797295,965.3677822398844,186.96019071011563,21581,,
1152.25839458,965.3677822398844,186.89061234011558,18322,,
1152.0324671700005,965.3677822398844,186.6646849301161,6566,,
1151.81210161,965.3677822398844,186.44431937011552,11188,,
1151.64945257,965.3677822398844,186.28167033011562,6385,,
1151.42078275,965.3677822398844,186.05300051011557,17991,,
1151.1215900800003,965.3677822398844,185.75380784011588,12825,,
1151.0124518900002,965.3677822398844,185.64466965011582,16927,,
1150.44892375,965.3677822398844,185.08114151011557,10785,,
1150.29358226,965.3677822398844,184.92580002011562,22657,,
1150.04785712,965.3677822398844,184.6800748801155,20911,,
1150.00615976,965.3677822398844,184.63837752011557,18630,,
1149.9141506500002,965.3677822398844,184.54636841011586,18945,,
1149.60046187,965.3677822398844,184.2326796301155,12506,,
1149.5050654200002,965.3677822398844,184.1372831801158,19787,,
1149.07630326,965.3677822398844,183.70852102011565,15487,,
1148.98804756,965.3677822398844,183.62026532011566,16069,,
1148.9305122200003,965.3677822398844,183.56272998011593,9053,,
1148.9146474100003,965.3677822398844,183.5468651701159,22735,,
1148.86705353,965.3677822398844,183.49927129011564,12038,,
1148.7926996000003,965.3677822398844,183.42491736011596,21493,,
1148.62249365,965.3677822398844,183.25471141011565,20543,,
1148.5266177200003,965.3677822398844,183.15883548011595,16683,,
1148.2380717,965.3677822398844,182.8702894601157,17438,,
1148.11138155,965.3677822398844,182.74359931011566,11367,,
1148.0620709600003,965.3677822398844,182.69428872011588,20064,,
1147.72210781,965.3677822398844,182.35432557011552,11110,,
1147.5234004400002,965.3677822398844,182.15561820011578,13140,,
1147.3028144200002,965.3677822398844,181.93503218011585,13908,,
1147.2134894700002,965.3677822398844,181.84570723011586,17981,,
1147.19218793,965.3677822398844,181.82440569011567,2475,,
1147.18980535,965.3677822398844,181.82202311011554,18373,,
1147.1396001200003,965.3677822398844,181.77181788011592,11894,,
1147.0776325400002,965.3677822398844,181.70985030011582,12055,,
1146.71462564,965.3677822398844,181.34684340011552,12945,,
1146.2323002000003,965.3677822398844,180.8645179601159,20702,,
1146.19418096,965.3677822398844,180.82639872011566,6864,,
1145.9106511600003,965.3677822398844,180.5428689201159,13886,,
1145.3952102099997,965.3677822398844,180.02742797011535,20650,,
1145.1776972,965.3677822398844,179.80991496011563,19833,,
1144.92622934,965.3677822398844,179.5584471001156,14005,,
1144.53787015,965.3677822398844,179.1700879101155,12179,,
1144.1944699300002,965.3677822398844,178.82668769011582,18693,,
1143.99208161,965.3677822398844,178.62429937011564,18678,,
1143.68207872,965.3677822398844,178.31429648011556,15529,,
1143.55532306,965.3677822398844,178.18754082011571,7994,,
1143.2046836,965.3677822398844,177.83690136011558,17848,,
1143.01433075,965.3677822398844,177.64654851011562,14412,,
1142.9076233000003,965.3677822398844,177.53984106011592,16291,,
1142.7929280700002,965.3677822398844,177.42514583011587,18816,,
1142.6083878800002,965.3677822398844,177.24060564011586,5566,,
1142.45856887,965.3677822398844,177.09078663011553,21351,,
1142.43535296,965.3677822398844,177.06757072011567,8423,,
1142.36496555,965.3677822398844,176.9971833101157,21111,,
1142.1453451400002,965.3677822398844,176.77756290011587,20018,,
1142.0849707600003,965.3677822398844,176.71718852011588,18806,,
1142.0039743199998,965.3677822398844,176.6361920801154,17831,,
1141.9012939499999,965.3677822398844,176.53351171011548,17479,,
1141.7435703300002,965.3677822398844,176.37578809011586,3233,,
1141.23646793,965.3677822398844,175.8686856901155,18932,,
1141.0564629,965.3677822398844,175.68868066011566,19394,,
1140.8335913200003,965.3677822398844,175.46580908011595,22458,,
1140.74607375,965.3677822398844,175.37829151011567,10612,,
1140.7194235999998,965.3677822398844,175.35164136011542,21083,,
1139.9354821700001,965.3677822398844,174.56769993011574,16575,,
1139.92726968,965.3677822398844,174.55948744011573,9965,,
1139.92196888,965.3677822398844,174.55418664011552,14785,,
1139.7901405800003,965.3677822398844,174.42235834011592,17476,,
1139.77649176,965.3677822398844,174.40870952011562,12890,,
1139.63144363,965.3677822398844,174.26366139011554,11318,,
1139.5580724700008,965.3677822398844,174.19029023011637,18735,,
1139.53507966,965.3677822398844,174.1672974201157,17815,,
1139.39870143,965.3677822398844,174.0309191901157,16462,,
1139.37105468,965.3677822398844,174.00327244011567,20440,,
1138.80274098,965.3677822398844,173.43495874011558,16633,,
1138.5994812700003,965.3677822398844,173.23169903011592,10307,,
1138.59207939,965.3677822398844,173.2242971501156,14206,,
1138.15930957,965.3677822398844,172.79152733011563,21636,,
1137.97857208,965.3677822398844,172.61078984011567,19008,,
1137.97045459,965.3677822398844,172.60267235011554,17150,,
1137.9598990300003,965.3677822398844,172.59211679011594,812,,
1137.80807339,965.3677822398844,172.4402911501155,12186,,
1137.4882202800002,965.3677822398844,172.1204380401158,20894,,
1137.4476817699997,965.3677822398844,172.0798995301153,17994,,
1137.4133125299998,965.3677822398844,172.04553029011538,21170,,
1137.3958762400007,965.3677822398844,172.0280940001163,13864,,
1137.37231685,965.3677822398844,172.00453461011568,16429,,
1137.08366724,965.3677822398844,171.7158850001157,17528,,
1136.96273542,965.3677822398844,171.59495318011557,15280,,
1136.8076988,965.3677822398844,171.43991656011565,12974,,
1136.74728464,965.3677822398844,171.3795024001157,20303,,
1136.27696982,965.3677822398844,170.9091875801156,694,,
1136.23461083,965.3677822398844,170.8668285901157,5138,,
1136.18320141,965.3677822398844,170.81541917011566,19363,,
1135.8548316900003,965.3677822398844,170.48704945011593,17688,,
1135.6925089000001,965.3677822398844,170.32472666011574,14895,,
