E_z,Grouping_error,Element_ID,E_z after Grouping,Amount of Elements in Group
1778.3855327599997,241.41170985990243,12204,,
1777.54978588,242.2474567399022,22428,,
1777.0794635500001,242.717779069902,13967,,
1777.04002797,242.75721464990215,10071,,
1776.7647531,243.03248951990213,15641,,
1776.6516415700005,243.14560104990164,19182,,
1776.5023545700008,243.29488804990137,14801,,
1776.35168647,243.44555614990213,22006,,
1776.2612340200003,243.53600859990183,7101,,
1776.2082672600004,243.58897535990172,18176,,
1775.9533653599997,243.84387725990246,4961,,
1775.6433994300003,244.15384318990186,15092,,
1775.0213076500002,244.77593496990198,4881,,
1774.9947589900003,244.80248362990187,16550,,
1774.9879569300006,244.80928568990157,13392,,
1774.95032481,244.84691780990215,13768,,
1774.90284899,244.8943936299022,13992,,
1774.3140878200002,245.48315479990197,9754,,
1774.2080079,245.58923471990215,17842,,
1774.1858233799996,245.6114192399025,14457,,
1774.0769935900003,245.72024902990188,13565,,
1773.9141925999998,245.88305001990238,17480,,
1773.8189816200002,245.97826099990198,8246,,
1773.5565586800003,246.24068393990183,16251,,
1773.2882531400003,246.50898947990186,11470,,
1771.9089629100001,247.888279709902,12171,,
1771.87767208,247.91957053990222,10488,,
1771.59785999,248.19938262990217,18249,,
1771.5456646599998,248.2515779599023,15647,,
1771.1435691700005,248.6536734499016,5014,,
1771.07278982,248.7244527999021,6942,,
1771.00287845,248.7943641699021,15727,,
1770.5724689800004,249.22477363990174,4613,,
1770.3169632400002,249.48027937990196,20719,,
1770.2325466100006,249.56469600990158,19158,,
1770.08548369,249.7117589299021,22619,,
1769.4571328300003,250.34010978990182,19627,,
1769.3887191600004,250.40852345990174,15985,,
1769.0495048400005,250.74773777990163,14137,,
1768.88083955,250.91640306990212,20453,,
1768.35439409,251.44284852990222,21126,,
1767.7513933300002,252.04584928990198,15519,,
1767.3476892899998,252.4495533299023,21621,,
1767.3420977899998,252.45514482990234,15152,,
1766.8962022900002,252.9010403299019,21562,,
1766.57625488,253.22098773990206,17739,,
1766.0854855200002,253.7117570999019,17435,,
1765.89817937,253.89906324990216,14267,,
1765.3661465200005,254.43109609990165,11699,,
1764.2997589400002,255.49748367990196,16294,,
1764.2975429100002,255.49969970990196,18120,,
1763.3137152099994,256.48352740990276,20600,,
1763.0863064,256.7109362199021,13577,,
1762.47801809,257.31922452990216,12639,,
1762.0293493600002,257.76789325990194,1819,,
1761.94562211,257.8516205099022,21460,,
1761.45382677,258.34341584990216,7011,,
1761.26542138,258.53182123990223,14970,,
1761.2557546500002,258.54148796990194,14676,,
1760.2326720400001,259.564570579902,17428,,
1760.1848368,259.61240581990205,19759,,
1759.90831068,259.888931939902,5541,,
1759.8446357500002,259.95260686990196,20684,,
1759.7894071000003,260.00783551990185,10779,,
1759.6900841200013,260.10715849990083,19239,,
1759.58742789,260.20981472990206,16192,,
1758.2178359099994,261.57940670990274,13971,,
1758.0464215799998,261.75082103990235,17867,,
1757.9692319300002,261.82801068990193,4222,,
1757.85959687,261.93764574990223,18241,,
1757.0850092300002,262.71223338990194,16053,,
1757.0405218700005,262.75672074990166,22764,,
1756.4356971400002,263.3615454799019,7583,,
1756.4271602,263.37008241990225,20488,,
1756.1415761100002,263.65566650990195,21149,,
1756.0751225399997,263.7221200799024,18980,,
1756.0136911299996,263.7835514899025,12056,,
1755.81233578,263.9849068399021,21640,,
1755.69242442,264.1048181999022,8144,,
1755.2813278700003,264.51591474990187,21172,,
1754.1330987400006,265.66414387990153,19748,,
1753.61636362,266.18087899990223,6308,,
1752.84968814,266.94755447990224,16012,,
1751.24924144,268.54800117990203,11170,,
1751.2154501800003,268.58179243990185,20726,,
1750.6160277000001,269.181214919902,21293,,
1750.0032969100002,269.7939457099019,19397,,
1749.8295257300001,269.967716889902,6168,,
1749.4496964900002,270.34754612990196,7918,,
1746.5721036299997,273.22513898990246,19827,,
1745.92862547,273.8686171499021,14904,,
1745.83658613,273.96065648990225,19975,,
1744.9843412100001,274.812901409902,16831,,
1744.4832560500001,275.313986569902,15490,,
1744.4239191299998,275.3733234899023,6239,,
1744.3441581,275.4530845199022,5039,,
1744.2343326900002,275.56290992990193,19006,,
1743.977602539999,275.81964007990314,4208,,
1743.90340133,275.8938412899022,18032,,
1743.5123689999998,276.2848736199023,16960,,
1742.27911973,277.5181228899021,19513,,
1741.7648763399998,278.03236627990236,13868,,
1741.65823363,278.1390089899021,2886,,
1741.60472911,278.192513509902,12061,,
1740.60555776,279.1916848599021,18947,,
1740.1253607400001,279.671881879902,7445,,
1739.8167283100001,279.980514309902,19766,,
1739.7723794,280.02486321990204,18441,,
1739.57208419,280.2251584299022,16461,,
1739.5264115700002,280.270831049902,20368,,
1739.1043757500006,280.69286686990154,20842,,
1738.8609410100003,280.9363016099019,15317,,
1738.4142993800003,281.3829432399018,21227,,
1736.15956047,283.63768214990205,20854,,
1736.06783264,283.72940997990213,15667,,
1735.9841596399997,283.81308297990245,18404,,
1735.8496073399992,283.9476352799029,19422,,
1735.75537372,284.04186889990206,21683,,
1735.33480583,284.4624367899021,16565,,
1735.3300803300003,284.4671622899018,18828,,
1735.1737411999998,284.62350141990237,18849,,
1735.1321191900004,284.66512342990177,20686,,
1735.0401825999998,284.7570600199024,17491,,
1734.7520718,285.04517081990207,20172,,
1734.70533259,285.09191002990224,18558,,
1734.7044858000002,285.092756819902,18720,,
1734.4500077200003,285.3472348999019,20399,,
1734.3231152399999,285.47412737990226,15041,,
1734.1673999400002,285.6298426799019,17503,,
1733.8533821100002,285.9438605099019,22631,,
1733.4675190800003,286.3297235399018,21265,,
1733.0896685600003,286.70757405990184,21718,,
1732.7485669800003,287.04867563990183,19794,,
1731.91889687,287.8783457499021,18103,,
1731.5120143200002,288.285228299902,9044,,
1730.8743966900004,288.92284592990177,14809,,
1730.3722140100008,289.42502860990135,19507,,
1730.3431624000002,289.4540802199019,950,,
1729.9776931100002,289.8195495099019,16566,,
1729.80089408,289.9963485399021,2142,,
1729.63465665,290.16258596990224,17622,,
1729.4421021600003,290.3551404599018,19689,,
1728.82622582,290.97101679990215,1912,,
1728.16432987,291.63291274990206,20153,,
1728.1357307300002,291.66151188990193,13375,,
1728.12100284,291.67623977990206,11438,,
1728.0701618499995,291.7270807699026,6511,,
1726.6064121800002,293.1908304399019,13607,,
1726.4728602400003,293.32438237990186,13287,,
1726.36070901,293.4365336099022,13604,,
1726.3003895799993,293.4968530399028,15973,,
1726.28628872,293.51095389990223,12403,,
1726.1135511600005,293.68369145990164,16134,,
1725.7834286400005,294.01381397990167,12628,,
1725.2074755500003,294.5897670699019,16189,,
1725.15389845,294.6433441699021,1166,,
1724.72130066,295.07594195990214,14107,,
1724.4176172200002,295.3796253999019,14756,,
1724.15849088,295.6387517399021,19554,,
1723.8501543700002,295.947088249902,15094,,
1723.2550763300003,296.54216628990184,12805,,
1722.8821710100003,296.9150716099018,11185,,
1722.6320617400002,297.165180879902,8780,,
1721.6678457000003,298.12939691990186,19666,,
1720.8721953499996,298.9250472699025,15130,,
1719.451704,300.3455386199021,20113,,
1718.5458460499992,301.2513965699029,1581,,
1718.2773514600003,301.5198911599018,325,,
1717.97752565,301.8197169699022,11893,,
1717.5487852499998,302.2484573699023,14213,,
1717.5252944399997,302.27194817990244,20418,,
1717.39151336,302.40572925990205,19421,,
1716.8629007400002,302.9343418799019,20832,,
1716.7069446,303.0902980199021,10843,,
1716.62048879,303.17675382990205,11065,,
1716.2939739100002,303.50326870990193,19021,,
1716.0678355700002,303.72940704990197,18685,,
1716.0168380100004,303.7804046099018,14941,,
1714.8715606400003,304.9256819799018,10224,,
1714.2355488000003,305.56169381990185,21709,,
1714.1651118000007,305.6321308199015,18201,,
1713.70628963,306.09095298990223,14766,,
1713.3030613700005,306.49418124990166,14476,,
1713.04898468,306.74825793990203,20258,,
1712.63827055,307.1589720699021,20306,,
1711.9675290399998,307.8297135799023,12536,,
1711.8202827,307.97695991990213,22498,,
1711.3689768100005,308.42826580990163,17365,,
1711.33467835,308.46256426990203,20875,,
1711.3191176200003,308.47812499990187,19580,,
1710.99480879,308.80243382990216,13914,,
1710.67806826,309.1191743599022,11888,,
1710.4647308700003,309.33251174990187,20860,,
1709.6959092000002,310.10133341990195,10301,,
1709.60235214,310.19489047990214,11575,,
1709.3401428900004,310.45709972990176,17170,,
1709.3224742200002,310.4747683999019,9482,,
1708.9994897199995,310.79775289990266,5769,,
1708.6509971600003,311.1462454599018,15343,,
1708.50572367,311.2915189499022,17252,,
1707.0865886199995,312.71065399990266,21347,,
1706.9903487800002,312.80689383990193,17350,,
1706.6477113100002,313.14953130990193,16592,,
1706.0844846499995,313.71275796990267,19057,,
1705.9815459899999,313.8156966299023,14581,,
1705.9341685000002,313.86307411990197,10757,,
1705.28030956,314.51693305990216,11443,,
1704.8334549599997,314.96378765990244,13084,,
1704.7600176700003,315.0372249499019,13763,,
1704.4613109300003,315.3359316899018,7096,,
1703.69801656,316.0992260599021,4263,,
1702.29376363,317.5034789899021,13691,,
1702.1793711800005,317.6178714399016,18950,,
1701.7553089800006,318.0419336399016,8479,,
1701.1081495800001,318.689093039902,15755,,
1701.0428816699998,318.7543609499023,2726,,
1700.4963567400002,319.3008858799019,14911,,
1699.7723882600005,320.0248543599016,20859,,
1699.47865827,320.31858434990204,15293,,
1698.81378931,320.9834533099022,12862,,
1698.78476725,321.0124753699022,18372,,
1697.2224561799999,322.57478643990225,8394,,
1697.0148364800004,322.7824061399017,17909,,
1696.91161299,322.88562962990204,19446,,
1696.88282579,322.91441682990217,20182,,
1696.22604884,323.57119377990216,16579,,
1694.8754649400003,324.9217776799019,19806,,
1694.0301968099998,325.76704580990236,8228,,
1693.1672683000002,326.629974319902,22183,,
1693.1053720399998,326.69187057990234,17460,,
1693.0347231699998,326.76251944990236,8535,,
1692.9287639999993,326.8684786199028,17625,,
1692.2931414000002,327.50410121990194,17318,,
1692.04676251,327.7504801099021,17885,,
1691.8760001400003,327.9212424799018,9690,,
1691.7220163300003,328.0752262899018,18812,,
1691.5088594800002,328.28838313990195,13385,,
1691.4236421600003,328.3736004599018,8350,,
1691.2856082700002,328.5116343499019,1291,,
1691.16862616,328.6286164599021,14963,,
1691.1240312799996,328.67321133990254,16589,,
1690.18619684,329.61104577990204,20041,,
1688.267991760001,331.52925085990114,14905,,
1688.1849628000002,331.6122798199019,18160,,
1687.9711188399997,331.82612377990245,16491,,
1687.8280364900002,331.969206129902,21570,,
1687.46686078,332.3303818399022,19196,,
1687.3104216600004,332.4868209599017,14675,,
1686.90567115,332.89157146990215,8612,,
1686.2559844099997,333.5412582099025,3644,,
1686.2130781799995,333.5841644399027,16755,,
1685.7686376800002,334.0286049399019,14150,,
1685.05385206,334.7433905599021,14344,,
1684.0006636900002,335.7965789299019,17866,,
1683.5443905699997,336.25285204990246,9795,,
1683.4018705999997,336.3953720199024,20674,,
1683.1613404700001,336.635902149902,8573,,
1682.7470795500003,337.0501630699018,21418,,
1682.5949972500002,337.2022453699019,17922,,
1681.6917834800001,338.105459139902,22343,,
1680.96969074,338.8275518799021,11491,,
1680.9277809600003,338.86946165990184,12572,,
1680.7962394100002,339.0010032099019,21056,,
1678.9400339999995,340.8572086199026,20141,,
1678.53259814,341.26464447990224,14282,,
1678.2252263200003,341.57201629990186,18858,,
1678.04677912,341.750463499902,17407,,
1677.9482803300002,341.8489622899019,21646,,
1677.9337519800001,341.863490639902,19103,,
1677.8089814500001,341.988261169902,17521,,
1677.5833296600001,342.213912959902,18709,,
1676.8609863400004,342.9362562799017,20118,,
1676.68151032,343.1157322999022,19924,,
1675.9441498700005,343.85309274990163,17256,,
1675.5025313400001,344.294711279902,18408,,
1675.3250124600004,344.47223015990176,13987,,
1674.08884293,345.7083996899021,6143,,
1674.0657563500001,345.731486269902,6659,,
1673.91746682,345.87977579990206,20448,,
1673.7268604000003,346.07038221990183,19230,,
1673.7073204700002,346.0899221499019,7990,,
1672.78464564,347.0125969799021,19807,,
1672.6928506199995,347.10439199990265,15912,,
1672.65706189,347.1401807299021,15833,,
1672.6273651700003,347.16987744990183,5067,,
1672.4003966,347.3968460199021,960,,
1672.32569278,347.4715498399021,20528,,
1671.04216219,348.75508042990214,15125,,
1670.9757791400004,348.8214634799017,20387,,
1670.41286272,349.3843798999021,10210,,
1668.8010040400002,350.99623857990196,20965,,
1668.7815383499997,351.01570426990247,19984,,
1667.94610056,351.85114205990203,12675,,
1667.8454330799996,351.95180953990257,17358,,
1667.6649591499997,352.1322834699024,18756,,
1666.8920070799998,352.9052355399024,18353,,
1666.2633143899996,353.5339282299026,14750,,
1665.85841416,353.9388284599022,4650,,
1665.5000244000003,354.2972182199019,7425,,
1665.33803686,354.45920575990203,4068,,
1665.1124892600003,354.68475335990183,13150,,
1664.9431617300002,354.854080889902,22178,,
1664.2109695,355.5862731199022,21288,,
1663.97664997,355.8205926499022,19077,,
1663.5254089800003,356.27183363990184,3318,,
1663.3419898200002,356.4552527999019,20556,,
1662.71662326,357.08061935990213,13559,,
1662.02915984,357.7680827799022,22325,,
1661.6326899799997,358.16455263990247,5539,,
1661.1425376700001,358.654704949902,18121,,
1660.82130932,358.9759332999022,14620,,
1660.1777692299993,359.61947338990285,14094,,
1659.9530038599999,359.8442387599023,20851,,
1659.2154947699999,360.5817478499023,4154,,
1659.2075555800002,360.58968703990195,16773,,
1659.1094779800003,360.68776463990184,14987,,
1658.5414299000006,361.25581271990154,17731,,
1658.3430419900003,361.45420062990183,14607,,
1658.0838139000002,361.7134287199019,6832,,
1657.8126775900002,361.9845650299019,15724,,
1657.54086222,362.2563803999021,21528,,
1657.0144184199996,362.7828241999025,19198,,
1656.7560425499998,363.0412000699023,8582,,
1656.01968763,363.7775549899022,18539,,
1655.89412306,363.90311955990205,19384,,
1655.88162485,363.91561776990216,20224,,
1655.7924777900002,364.0047648299019,13041,,
1655.54117177,364.25607084990224,21200,,
1655.2670928300004,364.53014978990177,14264,,
1655.12339854,364.6738440799022,18484,,
1654.96035996,364.83688265990213,17871,,
1654.92417393,364.8730686899021,11033,,
1654.49421019,365.30303242990203,11512,,
1654.1757653400005,365.6214772799017,18956,,
1654.07133555,365.7259070699022,16165,,
1653.3244239800003,366.4728186399018,22722,,
1652.0092011300005,367.7880414899016,7372,,
1651.73611325,368.0611293699021,8470,,
1651.2766970400005,368.52054557990164,15438,,
1650.9189174599999,368.87832515990226,6068,,
1650.3744423300004,369.4228002899017,20079,,
1650.21863219,369.578610429902,15757,,
1649.6194446100003,370.17779800990184,18285,,
1649.6066763799995,370.19056623990264,18517,,
1649.25619649,370.54104612990204,22695,,
1648.1033126499997,371.69392996990246,19718,,
1647.4057450000003,372.3914976199019,15717,,
1647.3480423699998,372.44920024990233,22130,,
1647.2850236500003,372.5122189699018,2238,,
1647.2597140000005,372.53752861990165,14164,,
1646.7929583800003,373.00428423990184,9417,,
1646.7567823099998,373.0404603099023,18319,,
1645.53108989,374.26615272990216,2794,,
1645.238446760001,374.55879585990124,11557,,
1645.2300100100001,374.567232609902,19321,,
1645.19469976,374.6025428599021,7474,,
1645.1202145100003,374.6770281099018,5650,,
1644.7633672,375.0338754199022,11596,,
1644.6132881900005,375.18395442990163,8970,,
1644.2547819900003,375.5424606299018,9014,,
1643.6067114200002,376.1905311999019,20367,,
1642.8454299600003,376.95181265990186,20179,,
1642.84302956,376.95421305990203,15077,,
1642.8081926900004,376.98904992990174,20805,,
1642.72417295,377.0730696699022,22224,,
1642.6635610500002,377.1336815699019,16685,,
1642.1296290500004,377.66761356990173,10697,,
1641.4977074100002,378.29953520990193,17819,,
1641.39863156,378.3986110599021,15913,,
1641.0990585299999,378.69818408990227,13024,,
1640.42228299,379.37495962990215,9346,,
1640.2051028899996,379.59213972990256,16244,,
1639.5106952300002,380.2865473899019,22395,,
1639.4535126000003,380.34373001990184,7529,,
1639.29537777,380.5018648499022,17383,,
1638.16184921,381.63539340990224,8424,,
1638.160835,381.63640761990223,20169,,
1637.98558227,381.81166034990224,15946,,
1637.1452518700003,381.1855629411548,17889,,
1637.1149301600005,381.15524123115506,18371,,
1637.10848728,381.1487983511545,10157,,
1636.7917303100005,380.832041381155,22551,,
1636.1792059100003,380.2195169811548,17395,,
1635.9603188100002,380.00062988115474,21472,,
1634.6448064500003,378.6851175211548,5855,,
1634.5539273300003,378.5942384011548,18338,,
1633.6966515100003,377.7369625811548,15923,,
1632.8535432400004,376.8938543111549,19756,,
1632.6927494200002,376.7330604911547,20432,,
1632.5455405800003,376.5858516511548,19307,,
1632.5425797499997,376.58289082115425,13880,,
1632.0885096100003,376.1288206811548,20268,,
1632.01247269,376.0527837611546,15392,,
1631.91732942,375.9576404911545,6373,,
1631.8700070499997,375.9103181211542,14752,,
1631.5336994899997,375.5740105611542,13264,,
1631.2569227500007,375.29723382115526,13991,,
1631.1965628500004,375.23687392115494,14128,,
1630.8271839100003,374.8674949811548,17560,,
1630.4437295200005,374.484040591155,19084,,
1630.2010934300001,374.24140450115465,7485,,
1629.9972861500003,374.0375972211548,8802,,
1629.97716214,374.01747321115454,10701,,
1629.4364821300003,373.4767932011548,6736,,
1628.8735978400002,372.91390891115475,18264,,
1628.81323845,372.8535495211545,20821,,
1628.5264928800002,372.5668039511547,13812,,
1628.2481451800002,372.2884562511547,6576,,
1627.5861551600003,371.62646623115484,9022,,
1627.2700292600002,371.31034033115475,9816,,
1627.1651085000003,371.20541957115483,18071,,
1627.13995045,371.18026152115453,13928,,
1626.5720561100002,370.6123671811547,21169,,
1626.51182326,370.55213433115455,13497,,
1626.5000250999997,370.5403361711542,17381,,
1626.0938857499998,370.1341968211543,20466,,
1625.48317549,369.5234865611544,11547,,
1625.4028027900001,369.44311386115464,20923,,
1625.1594331800002,369.1997442511547,20257,,
1624.0948875799997,368.13519865115427,5739,,
1623.62373002,367.66404109115456,19852,,
1623.43361317,367.47392424115446,11076,,
1623.41307564,367.4533867111545,20757,,
1622.99555222,367.03586329115456,19495,,
1622.9588434899995,366.999154561154,15127,,
1622.8426121700002,366.8829232411547,18225,,
1622.7727642200002,366.81307529115475,11118,,
1622.6329419800002,366.6732530511547,14435,,
1621.3373978300003,365.37770890115485,20891,,
1620.78568094,364.82599201115454,19000,,
1619.6652008400001,363.70551191115464,21071,,
1619.07351124,363.11382231115454,13919,,
1618.7579092999993,362.7982203711538,10549,,
1618.20125166,362.24156273115454,22607,,
1617.00497857,361.04528964115457,17509,,
1616.8925860900001,360.93289716115464,21199,,
1616.5506248099994,360.5909358811539,11670,,
1616.2934007099998,360.3337117811543,12561,,
1615.4166761400002,359.4569872111547,19914,,
1615.1147131800005,359.15502425115506,22423,,
1614.98214312,359.02245419115457,10579,,
1614.9127176900001,358.95302876115466,22188,,
1614.6441260699996,358.68443714115415,8213,,
1614.56783522,358.6081462911545,3167,,
1614.1582922,358.1986032711545,18995,,
1613.9307793899993,357.97109046115384,12283,,
1613.76676444,357.8070755111546,15926,,
1613.6770368200002,357.71734789115476,17217,,
1613.5370794900005,357.57739056115497,298,,
1612.56968188,356.6099929511545,17921,,
1612.01047748,356.0507885511545,18274,,
1611.9672250300002,356.00753610115476,17240,,
1611.9293634099997,355.96967448115424,20943,,
1611.30014176,355.3404528311546,9065,,
1611.25915236,355.29946343115444,18361,,
1611.0120886200002,355.05239969115473,11968,,
1610.8198839100003,354.8601949811548,19386,,
1610.2596664699997,354.29997754115425,13973,,
1609.05151595,353.0918270211546,18456,,
1609.0405770800003,353.0808881511548,21540,,
1607.9724007299992,352.0127118011537,18237,,
1607.6143399900002,351.6546510611547,22680,,
1607.2292179800002,351.2695290511547,17714,,
1607.1657140400002,351.20602511115476,6458,,
1607.1232797900002,351.1635908611547,22495,,
1607.0958425099998,351.1361535811543,19655,,
1607.04479486,351.08510593115443,12216,,
1606.8597872399998,350.90009831115435,12111,,
1606.8290037100003,350.8693147811548,8204,,
1606.4979544800003,350.53826555115484,22338,,
1606.2417936100003,350.2821046811548,9038,,
1606.1652010000003,350.20551207115477,20503,,
1605.8661855699997,349.90649664115426,10284,,
1605.36034866,349.4006597311545,13578,,
1605.2476013299997,349.28791240115424,11519,,
1605.1431476500002,349.1834587211547,15037,,
1604.51965741,348.55996848115456,21112,,
1604.3171940400002,348.35750511115475,20364,,
1604.22649065,348.2668017211545,4675,,
1603.7738340199999,347.8141450911544,14151,,
1603.7135742999997,347.7538853711542,8221,,
1603.6040866199999,347.6443976911544,17469,,
1603.10088513,347.14119620115457,11497,,
1603.0718197499996,347.1121308211541,17155,,
1602.9079486000003,346.9482596711548,15834,,
1602.8123214300003,346.85263250115486,8974,,
1602.5110681100002,346.55137918115474,16366,,
1601.9481353200001,345.98844639115464,14794,,
1601.80712975,345.8474408211546,7174,,
1601.7118423600002,345.75215343115474,16250,,
1601.55252916,345.59284023115447,11312,,
1601.06238697,345.10269804115455,5709,,
1601.03110241,345.0714134811544,21260,,
1601.0214219400002,345.06173301115473,17167,,
1600.92932536,344.9696364311544,14212,,
1600.6709282800002,344.71123935115475,10175,,
1600.54393705,344.5842481211546,18798,,
1600.2447326300003,344.2850437011548,15311,,
1600.1589102200005,344.199221291155,10825,,
1599.99809297,344.03840404115454,785,,
1599.45669273,343.4970038011545,19577,,
1598.9016939599999,342.9420050311544,19758,,
1598.4990785800005,342.53938965115503,16258,,
1597.64618249,341.6864935611545,18712,,
1597.6056946100002,341.64600568115475,13452,,
1597.54906988,341.58938095115445,15406,,
1597.16085973,341.2011708011546,17042,,
1597.02544277,341.06575384115445,8719,,
1596.6271447,340.66745577115444,128,,
1596.52717247,340.5674835411546,22624,,
1596.44465272,340.48496379115454,21194,,
1596.43307999,340.4733910611544,20742,,
1596.36162889,340.40193996115454,17862,,
1595.9253324100002,339.96564348115476,18363,,
1594.9928919400002,339.0332030111547,20021,,
1594.52544053,338.5657516011545,20230,,
1594.4944272,338.53473827115454,15096,,
1594.37429347,338.41460454115463,6276,,
1594.0442505,338.0845615711546,21031,,
1594.0007429000002,338.0410539711547,20014,,
1593.5827549800001,337.62306605115464,1274,,
1593.4682310000003,337.5085420711548,19586,,
1592.8554413900004,336.89575246115487,17440,,
1592.7408010400002,336.7811121111547,15575,,
1591.6915677100003,335.7318787811548,15192,,
1591.34963272,335.38994379115456,18304,,
1590.89992585,334.94023692115456,15492,,
1590.57918029,334.6194913611546,19762,,
1588.87085475,332.91116582115455,8431,,
1588.3936561900002,332.43396726115475,19927,,
1588.2066048500003,332.2469159211548,22163,,
1588.1179686800006,332.1582797511551,9385,,
1587.36031502,331.40062609115444,16813,,
1587.13771317,331.1780242411546,18183,,
1586.8993896700003,330.93970074115487,11088,,
1586.4289054500002,330.46921652115475,20072,,
1586.16962627,330.2099373411545,7649,,
1585.7055076500008,329.7458187211553,6737,,
1585.2694069600002,329.3097180311547,14441,,
1585.1368424900004,329.1771535611549,4907,,
1585.0763465699997,329.11665764115423,18648,,
1584.87683047,328.9171415411545,16616,,
1584.54615597,328.5864670411545,21578,,
1584.49978324,328.54009431115446,13053,,
1584.12693458,328.1672456511544,20610,,
1584.00177022,328.04208129115455,14175,,
1583.96260489,328.0029159611545,17295,,
1583.33769728,327.37800835115445,15158,,
1583.27424331,327.3145543811545,7266,,
1582.6594232000002,326.69973427115474,21543,,
1582.2119540300005,326.252265101155,5183,,
1582.0349342400002,326.07524531115473,17510,,
1581.9004637,325.94077477115457,9156,,
1581.8398094299998,325.88012050115435,9301,,
1581.37059576,325.41090683115453,16235,,
1581.2916308000001,325.33194187115464,19835,,
1581.03737603,325.0776871011544,20721,,
1580.91014253,324.95045360115455,14595,,
1580.8920968600003,324.9324079311548,15476,,
1580.78895805,324.82926912115454,16622,,
1580.7826573799998,324.82296845115434,15257,,
1580.22025726,324.26056833115445,17498,,
1579.6929678600002,323.7332789311547,17193,,
1579.36920159,323.4095126611546,9064,,
1579.2200789800004,323.2603900511549,17980,,
1579.20771076,323.2480218311546,16317,,
1578.7908979700003,322.8312090411548,11478,,
1578.69507554,322.7353866111546,8071,,
1578.6288456500001,322.66915672115465,21598,,
1577.62946438,321.66977545115446,14669,,
1577.61591024,321.65622131115447,12208,,
1577.38637242,321.42668349115456,16617,,
1577.23289217,321.27320324115453,17808,,
1577.02686993,321.0671810011545,547,,
1576.8586378800003,320.8989489511548,15631,,
1576.1726005,320.21291157115456,17527,,
1575.5579571000005,319.59826817115504,18105,,
1575.4619438300006,319.5022549011551,17987,,
1575.2835223499999,319.3238334211544,14443,,
1575.00332603,319.04363710115445,11147,,
1574.8878845900003,318.92819566115486,20146,,
1574.4665031900001,318.50681426115466,14423,,
1574.3448136300003,318.38512470115484,21566,,
1574.25442589,318.2947369611545,18151,,
1574.0179591200001,318.05827019115463,15953,,
1573.15577545,317.1960865211545,15216,,
1573.0703908,317.11070187115456,16671,,
1572.8488985399997,316.88920961115423,20199,,
1572.64450216,316.6848132311545,21516,,
1572.62604542,316.6663564911546,6830,,
1572.1821515000001,316.22246257115467,14001,,
1571.73691036,315.77722143115443,14698,,
1571.46831521,315.5086262811544,19722,,
1571.1043543,315.1446653711546,10618,,
1571.0747231,315.11503417115455,16725,,
1570.5350529500004,314.5753640211549,15607,,
1570.37615107,314.4164621411546,20959,,
1570.21441194,314.2547230111545,17278,,
1570.2126371400002,314.2529482111547,20293,,
1570.0027673000002,314.0430783711547,18320,,
1569.91016861,313.95047968115455,13370,,
1569.4924637400006,313.53277481115515,7400,,
1569.1202773400005,313.160588411155,5170,,
1568.99662213,313.0369332011546,13309,,
1568.91673122,312.9570422911545,21353,,
1568.76522084,312.8055319111545,18452,,
1566.54216019,310.5824712611545,8438,,
1566.1836994599998,310.22401053115436,15183,,
1566.15767367,310.1979847411544,18832,,
1565.73247508,309.7727861511546,16766,,
1564.76808525,308.80839632115453,5484,,
1564.59537767,308.6356887411546,6097,,
1564.57710613,308.61741720115447,15337,,
1564.1438605,308.1841715711546,12343,,
1563.2287926800002,307.2691037511547,18354,,
1563.1480583,307.1883693711545,17467,,
1562.40555585,306.44586692115445,22707,,
1561.2283885599995,305.26869963115405,1106,,
1561.2073513900002,305.24766246115473,19416,,
1560.7375709700002,304.7778820411547,21635,,
1560.59143277,304.6317438411545,19208,,
1560.55523084,304.59554191115444,21534,,
1560.4796564400006,304.5199675111551,1369,,
1559.9396507,303.9799617711544,9457,,
1559.4768328400003,303.5171439111548,20328,,
1559.4501243300003,303.49043540115485,15718,,
1559.2508090000001,303.29112007115464,11216,,
1559.1823261100005,303.22263718115505,19518,,
1558.6589466500002,302.6992577211547,12330,,
1558.1280668200002,302.1683778911547,7198,,
1557.9343486900004,301.97465976115495,17570,,
1555.89004111,299.9303521811546,11381,,
1555.87902106,299.91933213115453,21593,,
1555.7992997899996,299.83961086115414,22431,,
1555.7081146200003,299.7484256911548,11209,,
1555.62106352,299.6613745911545,16703,,
1555.4238877000003,299.46419877115477,10927,,
1555.0085700300006,299.0488811011551,7253,,
1554.7084815899998,298.7487926611543,18576,,
1554.3040810999998,298.34439217115437,17243,,
1554.2321972099999,298.2725082811544,16230,,
1554.2167218300003,298.25703290115484,13633,,
1553.93418035,297.9744914211544,17021,,
1553.59757129,297.6378823611544,17617,,
1553.2325306999999,297.2728417711544,13881,,
1553.02795798,297.06826905115463,19154,,
1552.73313535,296.77344642115463,13089,,
1552.43480696,296.4751180311546,11638,,
1552.11821517,296.1585262411545,22146,,
1552.0804433200003,296.12075439115483,10209,,
1551.85717528,295.8974863511546,5916,,
1551.7376345000002,295.77794557115476,17148,,
1551.59771818,295.6380292511544,18129,,
1550.5478130500005,294.58812412115503,20366,,
1550.2401747,294.2804857711544,21105,,
1550.1984926800003,294.2388037511548,17864,,
1550.05477471,294.09508578115447,8824,,
1549.97776257,294.0180736411546,13847,,
1549.67315463,293.7134657011545,6444,,
1549.6017060799998,293.6420171511543,17301,,
